Date,Latitude,Longitude,Sea_Surface_Temperature,HotSpots,Degree_Heating_Weeks,Bleaching_Alert_Area
10/08/2001,24.750,-81.625,28.2800,0.0000,0.3100,0
10/09/2001,24.750,-81.625,28.2200,0.0000,0.3100,0
10/10/2001,24.750,-81.625,28.0200,0.0000,0.3100,0
10/11/2001,24.750,-81.625,27.8700,0.0000,0.3100,0
10/12/2001,24.750,-81.625,27.8700,0.0000,0.3100,0
10/13/2001,24.750,-81.625,27.8600,0.0000,0.3100,0
10/14/2001,24.750,-81.625,27.7300,0.0000,0.3100,0
10/15/2001,24.750,-81.625,28.1000,0.0000,0.3100,0
10/16/2001,24.750,-81.625,28.1000,0.0000,0.3100,0
10/17/2001,24.750,-81.625,28.1000,0.0000,0.3100,0
10/18/2001,24.750,-81.625,28.0400,0.0000,0.3100,0
10/19/2001,24.750,-81.625,27.7900,0.0000,0.3100,0
10/20/2001,24.750,-81.625,27.7600,0.0000,0.3100,0
10/21/2001,24.750,-81.625,27.6600,0.0000,0.3100,0
10/22/2001,24.750,-81.625,27.7100,0.0000,0.3100,0
10/23/2001,24.750,-81.625,27.6800,0.0000,0.3100,0
10/24/2001,24.750,-81.625,27.7100,0.0000,0.3100,0
10/25/2001,24.750,-81.625,27.9000,0.0000,0.3100,0
10/26/2001,24.750,-81.625,28.1900,0.0000,0.3100,0
10/27/2001,24.750,-81.625,27.9800,0.0000,0.3100,0
10/28/2001,24.750,-81.625,27.2800,0.0000,0.3100,0
10/29/2001,24.750,-81.625,26.6000,0.0000,0.3100,0
10/30/2001,24.750,-81.625,26.3000,0.0000,0.3100,0
10/31/2001,24.750,-81.625,26.1900,0.0000,0.3100,0
11/01/2001,24.750,-81.625,26.3000,0.0000,0.3100,0
11/02/2001,24.750,-81.625,26.6100,0.0000,0.3100,0
11/03/2001,24.750,-81.625,26.6400,0.0000,0.3100,0
11/04/2001,24.750,-81.625,26.6100,0.0000,0.3100,0
11/05/2001,24.750,-81.625,26.1100,0.0000,0.3100,0
11/06/2001,24.750,-81.625,26.3300,0.0000,0.3100,0
11/07/2001,24.750,-81.625,26.3200,0.0000,0.3100,0
11/08/2001,24.750,-81.625,26.3800,0.0000,0.3100,0
11/09/2001,24.750,-81.625,26.2000,0.0000,0.3100,0
11/10/2001,24.750,-81.625,26.2100,0.0000,0.3100,0
11/11/2001,24.750,-81.625,26.1900,0.0000,0.3100,0
11/12/2001,24.750,-81.625,25.9900,0.0000,0.1629,0
11/13/2001,24.750,-81.625,25.9300,0.0000,0.0000,0
11/14/2001,24.750,-81.625,25.9300,0.0000,0.0000,0
11/15/2001,24.750,-81.625,25.8200,0.0000,0.0000,0
11/16/2001,24.750,-81.625,25.6400,0.0000,0.0000,0
11/17/2001,24.750,-81.625,25.6100,0.0000,0.0000,0
11/18/2001,24.750,-81.625,25.6300,0.0000,0.0000,0
11/19/2001,24.750,-81.625,25.7200,0.0000,0.0000,0
11/20/2001,24.750,-81.625,25.9500,0.0000,0.0000,0
11/21/2001,24.750,-81.625,25.9900,0.0000,0.0000,0
11/22/2001,24.750,-81.625,25.9800,0.0000,0.0000,0
11/23/2001,24.750,-81.625,25.9800,0.0000,0.0000,0
11/24/2001,24.750,-81.625,25.9900,0.0000,0.0000,0
11/25/2001,24.750,-81.625,25.9600,0.0000,0.0000,0
11/26/2001,24.750,-81.625,25.8600,0.0000,0.0000,0
11/27/2001,24.750,-81.625,25.7300,0.0000,0.0000,0
11/28/2001,24.750,-81.625,25.6000,0.0000,0.0000,0
11/29/2001,24.750,-81.625,25.5200,0.0000,0.0000,0
11/30/2001,24.750,-81.625,25.6000,0.0000,0.0000,0
12/01/2001,24.750,-81.625,25.4800,0.0000,0.0000,0
12/02/2001,24.750,-81.625,25.6400,0.0000,0.0000,0
12/03/2001,24.750,-81.625,25.7400,0.0000,0.0000,0
12/04/2001,24.750,-81.625,25.7600,0.0000,0.0000,0
12/05/2001,24.750,-81.625,25.5200,0.0000,0.0000,0
12/06/2001,24.750,-81.625,25.3600,0.0000,0.0000,0
12/07/2001,24.750,-81.625,25.4900,0.0000,0.0000,0
12/08/2001,24.750,-81.625,25.7000,0.0000,0.0000,0
12/09/2001,24.750,-81.625,25.7400,0.0000,0.0000,0
12/10/2001,24.750,-81.625,25.7200,0.0000,0.0000,0
12/11/2001,24.750,-81.625,25.7800,0.0000,0.0000,0
12/12/2001,24.750,-81.625,25.7800,0.0000,0.0000,0
12/13/2001,24.750,-81.625,25.7900,0.0000,0.0000,0
12/14/2001,24.750,-81.625,25.9100,0.0000,0.0000,0
12/15/2001,24.750,-81.625,25.8600,0.0000,0.0000,0
12/16/2001,24.750,-81.625,25.8100,0.0000,0.0000,0
12/17/2001,24.750,-81.625,25.8500,0.0000,0.0000,0
12/18/2001,24.750,-81.625,25.8000,0.0000,0.0000,0
12/19/2001,24.750,-81.625,25.7700,0.0000,0.0000,0
12/20/2001,24.750,-81.625,25.4900,0.0000,0.0000,0
12/21/2001,24.750,-81.625,25.1900,0.0000,0.0000,0
12/22/2001,24.750,-81.625,25.0900,0.0000,0.0000,0
12/23/2001,24.750,-81.625,25.1600,0.0000,0.0000,0
12/24/2001,24.750,-81.625,24.8700,0.0000,0.0000,0
12/25/2001,24.750,-81.625,24.8900,0.0000,0.0000,0
12/26/2001,24.750,-81.625,24.8600,0.0000,0.0000,0
12/27/2001,24.750,-81.625,25.0100,0.0000,0.0000,0
12/28/2001,24.750,-81.625,25.0300,0.0000,0.0000,0
12/29/2001,24.750,-81.625,25.0800,0.0000,0.0000,0
12/30/2001,24.750,-81.625,24.9600,0.0000,0.0000,0
12/31/2001,24.750,-81.625,24.7100,0.0000,0.0000,0
01/01/2002,24.750,-81.625,24.3700,0.0000,0.0000,0
01/02/2002,24.750,-81.625,24.3200,0.0000,0.0000,0
01/03/2002,24.750,-81.625,24.2000,0.0000,0.0000,0
01/04/2002,24.750,-81.625,23.9900,0.0000,0.0000,0
01/05/2002,24.750,-81.625,23.8200,0.0000,0.0000,0
01/06/2002,24.750,-81.625,23.8400,0.0000,0.0000,0
01/07/2002,24.750,-81.625,23.8100,0.0000,0.0000,0
01/08/2002,24.750,-81.625,23.8000,0.0000,0.0000,0
01/09/2002,24.750,-81.625,23.3900,0.0000,0.0000,0
01/10/2002,24.750,-81.625,23.3700,0.0000,0.0000,0
01/11/2002,24.750,-81.625,23.4100,0.0000,0.0000,0
01/12/2002,24.750,-81.625,23.2500,0.0000,0.0000,0
01/13/2002,24.750,-81.625,23.2000,0.0000,0.0000,0
01/14/2002,24.750,-81.625,23.3900,0.0000,0.0000,0
01/15/2002,24.750,-81.625,23.1900,0.0000,0.0000,0
01/16/2002,24.750,-81.625,23.2400,0.0000,0.0000,0
01/17/2002,24.750,-81.625,23.1700,0.0000,0.0000,0
01/18/2002,24.750,-81.625,23.4200,0.0000,0.0000,0
01/19/2002,24.750,-81.625,23.9600,0.0000,0.0000,0
01/20/2002,24.750,-81.625,24.1200,0.0000,0.0000,0
01/21/2002,24.750,-81.625,24.0600,0.0000,0.0000,0
01/22/2002,24.750,-81.625,24.1100,0.0000,0.0000,0
01/23/2002,24.750,-81.625,24.0000,0.0000,0.0000,0
01/24/2002,24.750,-81.625,23.9400,0.0000,0.0000,0
01/25/2002,24.750,-81.625,24.1700,0.0000,0.0000,0
01/26/2002,24.750,-81.625,24.3200,0.0000,0.0000,0
01/27/2002,24.750,-81.625,24.6900,0.0000,0.0000,0
01/28/2002,24.750,-81.625,24.6100,0.0000,0.0000,0
01/29/2002,24.750,-81.625,24.6300,0.0000,0.0000,0
01/30/2002,24.750,-81.625,24.7100,0.0000,0.0000,0
01/31/2002,24.750,-81.625,24.8800,0.0000,0.0000,0
02/01/2002,24.750,-81.625,24.8700,0.0000,0.0000,0
02/02/2002,24.750,-81.625,24.9100,0.0000,0.0000,0
02/03/2002,24.750,-81.625,24.9500,0.0000,0.0000,0
02/04/2002,24.750,-81.625,24.9200,0.0000,0.0000,0
02/05/2002,24.750,-81.625,24.6900,0.0000,0.0000,0
02/06/2002,24.750,-81.625,24.4900,0.0000,0.0000,0
02/07/2002,24.750,-81.625,24.3700,0.0000,0.0000,0
02/08/2002,24.750,-81.625,24.2900,0.0000,0.0000,0
02/09/2002,24.750,-81.625,24.2300,0.0000,0.0000,0
02/10/2002,24.750,-81.625,24.2500,0.0000,0.0000,0
02/11/2002,24.750,-81.625,24.1800,0.0000,0.0000,0
02/12/2002,24.750,-81.625,24.0300,0.0000,0.0000,0
02/13/2002,24.750,-81.625,24.2500,0.0000,0.0000,0
02/14/2002,24.750,-81.625,24.2900,0.0000,0.0000,0
02/15/2002,24.750,-81.625,24.1200,0.0000,0.0000,0
02/16/2002,24.750,-81.625,23.8100,0.0000,0.0000,0
02/17/2002,24.750,-81.625,23.8400,0.0000,0.0000,0
02/18/2002,24.750,-81.625,23.7500,0.0000,0.0000,0
02/19/2002,24.750,-81.625,23.8200,0.0000,0.0000,0
02/20/2002,24.750,-81.625,23.4900,0.0000,0.0000,0
02/21/2002,24.750,-81.625,23.5600,0.0000,0.0000,0
02/22/2002,24.750,-81.625,23.4700,0.0000,0.0000,0
02/23/2002,24.750,-81.625,23.4400,0.0000,0.0000,0
02/24/2002,24.750,-81.625,23.3400,0.0000,0.0000,0
02/25/2002,24.750,-81.625,23.2000,0.0000,0.0000,0
02/26/2002,24.750,-81.625,23.5200,0.0000,0.0000,0
02/27/2002,24.750,-81.625,23.4000,0.0000,0.0000,0
02/28/2002,24.750,-81.625,23.3600,0.0000,0.0000,0
03/01/2002,24.750,-81.625,22.9900,0.0000,0.0000,0
03/02/2002,24.750,-81.625,23.6500,0.0000,0.0000,0
03/03/2002,24.750,-81.625,23.9200,0.0000,0.0000,0
03/04/2002,24.750,-81.625,24.5300,0.0000,0.0000,0
03/05/2002,24.750,-81.625,24.5200,0.0000,0.0000,0
03/06/2002,24.750,-81.625,23.7100,0.0000,0.0000,0
03/07/2002,24.750,-81.625,24.1100,0.0000,0.0000,0
03/08/2002,24.750,-81.625,24.3000,0.0000,0.0000,0
03/09/2002,24.750,-81.625,24.6100,0.0000,0.0000,0
03/10/2002,24.750,-81.625,24.6900,0.0000,0.0000,0
03/11/2002,24.750,-81.625,24.7400,0.0000,0.0000,0
03/12/2002,24.750,-81.625,24.8300,0.0000,0.0000,0
03/13/2002,24.750,-81.625,24.9100,0.0000,0.0000,0
03/14/2002,24.750,-81.625,25.4400,0.0000,0.0000,0
03/15/2002,24.750,-81.625,25.6300,0.0000,0.0000,0
03/16/2002,24.750,-81.625,26.0500,0.0000,0.0000,0
03/17/2002,24.750,-81.625,25.7700,0.0000,0.0000,0
03/18/2002,24.750,-81.625,25.7100,0.0000,0.0000,0
03/19/2002,24.750,-81.625,25.6900,0.0000,0.0000,0
03/20/2002,24.750,-81.625,25.9300,0.0000,0.0000,0
03/21/2002,24.750,-81.625,25.9600,0.0000,0.0000,0
03/22/2002,24.750,-81.625,25.9900,0.0000,0.0000,0
03/23/2002,24.750,-81.625,25.8100,0.0000,0.0000,0
03/24/2002,24.750,-81.625,25.6200,0.0000,0.0000,0
03/25/2002,24.750,-81.625,25.9900,0.0000,0.0000,0
03/26/2002,24.750,-81.625,26.3400,0.0000,0.0000,0
03/27/2002,24.750,-81.625,26.2600,0.0000,0.0000,0
03/28/2002,24.750,-81.625,26.2900,0.0000,0.0000,0
03/29/2002,24.750,-81.625,25.9900,0.0000,0.0000,0
03/30/2002,24.750,-81.625,26.1000,0.0000,0.0000,0
03/31/2002,24.750,-81.625,25.9300,0.0000,0.0000,0
04/01/2002,24.750,-81.625,26.0800,0.0000,0.0000,0
04/02/2002,24.750,-81.625,26.2200,0.0000,0.0000,0
04/03/2002,24.750,-81.625,26.7900,0.0000,0.0000,0
04/04/2002,24.750,-81.625,26.9800,0.0000,0.0000,0
04/05/2002,24.750,-81.625,26.7200,0.0000,0.0000,0
04/06/2002,24.750,-81.625,26.6800,0.0000,0.0000,0
04/07/2002,24.750,-81.625,26.3800,0.0000,0.0000,0
04/08/2002,24.750,-81.625,25.9400,0.0000,0.0000,0
04/09/2002,24.750,-81.625,25.8700,0.0000,0.0000,0
04/10/2002,24.750,-81.625,25.8800,0.0000,0.0000,0
04/11/2002,24.750,-81.625,25.9900,0.0000,0.0000,0
04/12/2002,24.750,-81.625,25.9900,0.0000,0.0000,0
04/13/2002,24.750,-81.625,26.1500,0.0000,0.0000,0
04/14/2002,24.750,-81.625,26.3000,0.0000,0.0000,0
04/15/2002,24.750,-81.625,26.3100,0.0000,0.0000,0
04/16/2002,24.750,-81.625,26.3100,0.0000,0.0000,0
04/17/2002,24.750,-81.625,26.6400,0.0000,0.0000,0
04/18/2002,24.750,-81.625,26.7700,0.0000,0.0000,0
04/19/2002,24.750,-81.625,26.7900,0.0000,0.0000,0
04/20/2002,24.750,-81.625,26.7000,0.0000,0.0000,0
04/21/2002,24.750,-81.625,26.8500,0.0000,0.0000,0
04/22/2002,24.750,-81.625,26.8600,0.0000,0.0000,0
04/23/2002,24.750,-81.625,27.0400,0.0000,0.0000,0
04/24/2002,24.750,-81.625,27.1200,0.0000,0.0000,0
04/25/2002,24.750,-81.625,27.1900,0.0000,0.0000,0
04/26/2002,24.750,-81.625,27.1200,0.0000,0.0000,0
04/27/2002,24.750,-81.625,27.1200,0.0000,0.0000,0
04/28/2002,24.750,-81.625,27.1100,0.0000,0.0000,0
04/29/2002,24.750,-81.625,26.9800,0.0000,0.0000,0
04/30/2002,24.750,-81.625,27.2600,0.0000,0.0000,0
05/01/2002,24.750,-81.625,27.2500,0.0000,0.0000,0
05/02/2002,24.750,-81.625,27.4300,0.0000,0.0000,0
05/03/2002,24.750,-81.625,27.4100,0.0000,0.0000,0
05/04/2002,24.750,-81.625,27.5400,0.0000,0.0000,0
05/05/2002,24.750,-81.625,27.7500,0.0000,0.0000,0
05/06/2002,24.750,-81.625,27.7200,0.0000,0.0000,0
05/07/2002,24.750,-81.625,27.4800,0.0000,0.0000,0
05/08/2002,24.750,-81.625,27.4500,0.0000,0.0000,0
05/09/2002,24.750,-81.625,27.2700,0.0000,0.0000,0
05/10/2002,24.750,-81.625,27.2500,0.0000,0.0000,0
05/11/2002,24.750,-81.625,27.2400,0.0000,0.0000,0
05/12/2002,24.750,-81.625,27.2900,0.0000,0.0000,0
05/13/2002,24.750,-81.625,27.4000,0.0000,0.0000,0
05/14/2002,24.750,-81.625,27.4600,0.0000,0.0000,0
05/15/2002,24.750,-81.625,27.5300,0.0000,0.0000,0
05/16/2002,24.750,-81.625,27.7100,0.0000,0.0000,0
05/17/2002,24.750,-81.625,27.8300,0.0000,0.0000,0
05/18/2002,24.750,-81.625,27.8800,0.0000,0.0000,0
05/19/2002,24.750,-81.625,27.2400,0.0000,0.0000,0
05/20/2002,24.750,-81.625,27.1300,0.0000,0.0000,0
05/21/2002,24.750,-81.625,26.9700,0.0000,0.0000,0
05/22/2002,24.750,-81.625,26.7200,0.0000,0.0000,0
05/23/2002,24.750,-81.625,26.6700,0.0000,0.0000,0
05/24/2002,24.750,-81.625,26.6900,0.0000,0.0000,0
05/25/2002,24.750,-81.625,26.8100,0.0000,0.0000,0
05/26/2002,24.750,-81.625,26.9500,0.0000,0.0000,0
05/27/2002,24.750,-81.625,26.9200,0.0000,0.0000,0
05/28/2002,24.750,-81.625,27.2000,0.0000,0.0000,0
05/29/2002,24.750,-81.625,27.4500,0.0000,0.0000,0
05/30/2002,24.750,-81.625,27.3700,0.0000,0.0000,0
05/31/2002,24.750,-81.625,27.4800,0.0000,0.0000,0
06/01/2002,24.750,-81.625,28.0900,0.0000,0.0000,0
06/02/2002,24.750,-81.625,28.3600,0.0000,0.0000,0
06/03/2002,24.750,-81.625,28.3900,0.0000,0.0000,0
06/04/2002,24.750,-81.625,28.1900,0.0000,0.0000,0
06/05/2002,24.750,-81.625,28.3000,0.0000,0.0000,0
06/06/2002,24.750,-81.625,28.4200,0.0000,0.0000,0
06/07/2002,24.750,-81.625,28.5900,0.0000,0.0000,0
06/08/2002,24.750,-81.625,28.6900,0.0000,0.0000,0
06/09/2002,24.750,-81.625,28.6600,0.0000,0.0000,0
06/10/2002,24.750,-81.625,28.5500,0.0000,0.0000,0
06/11/2002,24.750,-81.625,28.5600,0.0000,0.0000,0
06/12/2002,24.750,-81.625,28.3900,0.0000,0.0000,0
06/13/2002,24.750,-81.625,27.9400,0.0000,0.0000,0
06/14/2002,24.750,-81.625,27.7300,0.0000,0.0000,0
06/15/2002,24.750,-81.625,27.6100,0.0000,0.0000,0
06/16/2002,24.750,-81.625,27.7700,0.0000,0.0000,0
06/17/2002,24.750,-81.625,28.4300,0.0000,0.0000,0
06/18/2002,24.750,-81.625,28.4200,0.0000,0.0000,0
06/19/2002,24.750,-81.625,28.4300,0.0000,0.0000,0
06/20/2002,24.750,-81.625,28.4600,0.0000,0.0000,0
06/21/2002,24.750,-81.625,28.3500,0.0000,0.0000,0
06/22/2002,24.750,-81.625,28.2400,0.0000,0.0000,0
06/23/2002,24.750,-81.625,28.3000,0.0000,0.0000,0
06/24/2002,24.750,-81.625,28.4000,0.0000,0.0000,0
06/25/2002,24.750,-81.625,28.5500,0.0000,0.0000,0
06/26/2002,24.750,-81.625,28.6000,0.0000,0.0000,0
06/27/2002,24.750,-81.625,28.5600,0.0000,0.0000,0
06/28/2002,24.750,-81.625,28.6200,0.0000,0.0000,0
06/29/2002,24.750,-81.625,28.6400,0.0000,0.0000,0
06/30/2002,24.750,-81.625,29.0200,0.0000,0.0000,0
07/01/2002,24.750,-81.625,28.6900,0.0000,0.0000,0
07/02/2002,24.750,-81.625,29.0200,0.0000,0.0000,0
07/03/2002,24.750,-81.625,29.4700,0.0000,0.0000,0
07/04/2002,24.750,-81.625,29.7000,0.0500,0.0000,1
07/05/2002,24.750,-81.625,29.7100,0.0200,0.0000,1
07/06/2002,24.750,-81.625,29.9400,0.3900,0.0000,1
07/07/2002,24.750,-81.625,29.8900,0.3600,0.0000,1
07/08/2002,24.750,-81.625,29.7400,0.1400,0.0000,1
07/09/2002,24.750,-81.625,29.4500,0.0000,0.0000,1
07/10/2002,24.750,-81.625,29.1300,0.0000,0.0000,1
07/11/2002,24.750,-81.625,29.0500,0.0000,0.0000,1
07/12/2002,24.750,-81.625,29.4400,0.0000,0.0000,1
07/13/2002,24.750,-81.625,29.5200,0.0000,0.0000,1
07/14/2002,24.750,-81.625,29.4400,0.0000,0.0000,1
07/15/2002,24.750,-81.625,29.5800,0.0500,0.0000,1
07/16/2002,24.750,-81.625,29.7900,0.2400,0.0000,1
07/17/2002,24.750,-81.625,29.8900,0.3100,0.0000,1
07/18/2002,24.750,-81.625,29.8000,0.2800,0.0000,1
07/19/2002,24.750,-81.625,30.1100,0.3000,0.0000,1
07/20/2002,24.750,-81.625,30.1900,0.3700,0.0000,1
07/21/2002,24.750,-81.625,30.2500,0.4400,0.0000,1
07/22/2002,24.750,-81.625,29.9300,0.1400,0.0000,1
07/23/2002,24.750,-81.625,29.7600,0.0700,0.0000,1
07/24/2002,24.750,-81.625,29.7600,0.0200,0.0000,1
07/25/2002,24.750,-81.625,30.0100,0.2600,0.0000,1
07/26/2002,24.750,-81.625,29.6800,0.1200,0.0000,1
07/27/2002,24.750,-81.625,29.5400,0.0000,0.0000,1
07/28/2002,24.750,-81.625,29.4100,0.0000,0.0000,1
07/29/2002,24.750,-81.625,29.3500,0.0000,0.0000,1
07/30/2002,24.750,-81.625,29.9000,0.2700,0.0000,1
07/31/2002,24.750,-81.625,30.1500,0.5200,0.0000,1
08/01/2002,24.750,-81.625,30.4600,0.7900,0.0000,1
08/02/2002,24.750,-81.625,30.4300,0.7500,0.0000,1
08/03/2002,24.750,-81.625,30.4000,0.7300,0.0000,1
08/04/2002,24.750,-81.625,30.5200,0.7600,0.0000,1
08/05/2002,24.750,-81.625,30.6200,0.8500,0.0000,1
08/06/2002,24.750,-81.625,30.6600,0.8500,0.0000,1
08/07/2002,24.750,-81.625,30.5800,0.9500,0.0000,1
08/08/2002,24.750,-81.625,30.5700,0.9200,0.0000,1
08/09/2002,24.750,-81.625,30.6000,0.9200,0.0000,1
08/10/2002,24.750,-81.625,30.3700,0.7400,0.0000,1
08/11/2002,24.750,-81.625,30.2200,0.6400,0.0000,1
08/12/2002,24.750,-81.625,30.2800,0.5200,0.0000,1
08/13/2002,24.750,-81.625,30.2600,0.5700,0.0000,1
08/14/2002,24.750,-81.625,30.1300,0.6000,0.0000,1
08/15/2002,24.750,-81.625,29.9200,0.4000,0.0000,1
08/16/2002,24.750,-81.625,29.7700,0.2200,0.0000,1
08/17/2002,24.750,-81.625,29.7700,0.2100,0.0000,1
08/18/2002,24.750,-81.625,29.9600,0.4100,0.0000,1
08/19/2002,24.750,-81.625,30.1900,0.5400,0.0000,1
08/20/2002,24.750,-81.625,30.1700,0.5200,0.0000,1
08/21/2002,24.750,-81.625,29.9300,0.4100,0.0000,1
08/22/2002,24.750,-81.625,29.9100,0.3900,0.0000,1
08/23/2002,24.750,-81.625,29.7900,0.2700,0.0000,1
08/24/2002,24.750,-81.625,29.6800,0.1300,0.0000,1
08/25/2002,24.750,-81.625,29.8500,0.2900,0.0000,1
08/26/2002,24.750,-81.625,29.9900,0.4200,0.0000,1
08/27/2002,24.750,-81.625,30.1800,0.5100,0.0000,1
08/28/2002,24.750,-81.625,30.1700,0.5000,0.0000,1
08/29/2002,24.750,-81.625,30.1000,0.4700,0.0000,1
08/30/2002,24.750,-81.625,29.8200,0.3000,0.0000,1
08/31/2002,24.750,-81.625,29.8600,0.3000,0.0000,1
09/01/2002,24.750,-81.625,29.8000,0.2800,0.0000,1
09/02/2002,24.750,-81.625,29.9900,0.3600,0.0000,1
09/03/2002,24.750,-81.625,30.0600,0.4200,0.0000,1
09/04/2002,24.750,-81.625,30.1000,0.5500,0.0000,1
09/05/2002,24.750,-81.625,30.1600,0.5500,0.0000,1
09/06/2002,24.750,-81.625,30.1000,0.5600,0.0000,1
09/07/2002,24.750,-81.625,29.6700,0.0900,0.0000,1
09/08/2002,24.750,-81.625,29.4700,0.0000,0.0000,1
09/09/2002,24.750,-81.625,29.5600,0.0000,0.0000,1
09/10/2002,24.750,-81.625,29.5200,0.0000,0.0000,1
09/11/2002,24.750,-81.625,29.4300,0.0000,0.0000,1
09/12/2002,24.750,-81.625,29.3800,0.0000,0.0000,1
09/13/2002,24.750,-81.625,29.4000,0.0000,0.0000,1
09/14/2002,24.750,-81.625,29.5100,0.0000,0.0000,0
09/15/2002,24.750,-81.625,29.3000,0.0000,0.0000,0
09/16/2002,24.750,-81.625,29.2000,0.0000,0.0000,0
09/17/2002,24.750,-81.625,29.3400,0.0000,0.0000,0
09/18/2002,24.750,-81.625,29.4100,0.0000,0.0000,0
09/19/2002,24.750,-81.625,29.4800,0.0000,0.0000,0
09/20/2002,24.750,-81.625,29.1500,0.0000,0.0000,0
09/21/2002,24.750,-81.625,28.8700,0.0000,0.0000,0
09/22/2002,24.750,-81.625,28.6900,0.0000,0.0000,0
09/23/2002,24.750,-81.625,28.6500,0.0000,0.0000,0
09/24/2002,24.750,-81.625,28.7700,0.0000,0.0000,0
09/25/2002,24.750,-81.625,28.7900,0.0000,0.0000,0
09/26/2002,24.750,-81.625,28.9900,0.0000,0.0000,0
09/27/2002,24.750,-81.625,29.0500,0.0000,0.0000,0
09/28/2002,24.750,-81.625,29.0700,0.0000,0.0000,0
09/29/2002,24.750,-81.625,29.0600,0.0000,0.0000,0
09/30/2002,24.750,-81.625,29.0800,0.0000,0.0000,0
10/01/2002,24.750,-81.625,28.8700,0.0000,0.0000,0
10/02/2002,24.750,-81.625,28.6600,0.0000,0.0000,0
10/03/2002,24.750,-81.625,28.7100,0.0000,0.0000,0
10/04/2002,24.750,-81.625,28.7000,0.0000,0.0000,0
10/05/2002,24.750,-81.625,28.8200,0.0000,0.0000,0
10/06/2002,24.750,-81.625,28.8300,0.0000,0.0000,0
10/07/2002,24.750,-81.625,28.6700,0.0000,0.0000,0
10/08/2002,24.750,-81.625,28.8400,0.0000,0.0000,0
10/09/2002,24.750,-81.625,28.5300,0.0000,0.0000,0
10/10/2002,24.750,-81.625,28.5800,0.0000,0.0000,0
10/11/2002,24.750,-81.625,28.5300,0.0000,0.0000,0
10/12/2002,24.750,-81.625,28.7000,0.0000,0.0000,0
10/13/2002,24.750,-81.625,29.2000,0.0000,0.0000,0
10/14/2002,24.750,-81.625,29.2800,0.0000,0.0000,0
10/15/2002,24.750,-81.625,29.3700,0.0000,0.0000,0
10/16/2002,24.750,-81.625,28.6300,0.0000,0.0000,0
10/17/2002,24.750,-81.625,28.5200,0.0000,0.0000,0
10/18/2002,24.750,-81.625,28.1300,0.0000,0.0000,0
10/19/2002,24.750,-81.625,27.8300,0.0000,0.0000,0
10/20/2002,24.750,-81.625,27.5000,0.0000,0.0000,0
10/21/2002,24.750,-81.625,28.3600,0.0000,0.0000,0
10/22/2002,24.750,-81.625,28.2500,0.0000,0.0000,0
10/23/2002,24.750,-81.625,28.1900,0.0000,0.0000,0
10/24/2002,24.750,-81.625,28.1900,0.0000,0.0000,0
10/25/2002,24.750,-81.625,28.2700,0.0000,0.0000,0
10/26/2002,24.750,-81.625,28.2400,0.0000,0.0000,0
10/27/2002,24.750,-81.625,28.3500,0.0000,0.0000,0
10/28/2002,24.750,-81.625,28.3600,0.0000,0.0000,0
10/29/2002,24.750,-81.625,28.3500,0.0000,0.0000,0
10/30/2002,24.750,-81.625,28.3500,0.0000,0.0000,0
10/31/2002,24.750,-81.625,28.4500,0.0000,0.0000,0
11/01/2002,24.750,-81.625,28.3100,0.0000,0.0000,0
11/02/2002,24.750,-81.625,28.2700,0.0000,0.0000,0
11/03/2002,24.750,-81.625,28.2800,0.0000,0.0000,0
11/04/2002,24.750,-81.625,28.0400,0.0000,0.0000,0
11/05/2002,24.750,-81.625,28.0500,0.0000,0.0000,0
11/06/2002,24.750,-81.625,28.0200,0.0000,0.0000,0
11/07/2002,24.750,-81.625,27.8600,0.0000,0.0000,0
11/08/2002,24.750,-81.625,27.8100,0.0000,0.0000,0
11/09/2002,24.750,-81.625,27.7700,0.0000,0.0000,0
11/10/2002,24.750,-81.625,27.8500,0.0000,0.0000,0
11/11/2002,24.750,-81.625,27.9300,0.0000,0.0000,0
11/12/2002,24.750,-81.625,27.9400,0.0000,0.0000,0
11/13/2002,24.750,-81.625,27.5000,0.0000,0.0000,0
11/14/2002,24.750,-81.625,27.2700,0.0000,0.0000,0
11/15/2002,24.750,-81.625,27.0900,0.0000,0.0000,0
11/16/2002,24.750,-81.625,27.0200,0.0000,0.0000,0
11/17/2002,24.750,-81.625,26.7200,0.0000,0.0000,0
11/18/2002,24.750,-81.625,26.3700,0.0000,0.0000,0
11/19/2002,24.750,-81.625,26.0300,0.0000,0.0000,0
11/20/2002,24.750,-81.625,26.0900,0.0000,0.0000,0
11/21/2002,24.750,-81.625,25.8000,0.0000,0.0000,0
11/22/2002,24.750,-81.625,25.9600,0.0000,0.0000,0
11/23/2002,24.750,-81.625,26.0000,0.0000,0.0000,0
11/24/2002,24.750,-81.625,25.9400,0.0000,0.0000,0
11/25/2002,24.750,-81.625,25.6600,0.0000,0.0000,0
11/26/2002,24.750,-81.625,25.7700,0.0000,0.0000,0
11/27/2002,24.750,-81.625,26.0000,0.0000,0.0000,0
11/28/2002,24.750,-81.625,25.9200,0.0000,0.0000,0
11/29/2002,24.750,-81.625,25.6100,0.0000,0.0000,0
11/30/2002,24.750,-81.625,25.3600,0.0000,0.0000,0
12/01/2002,24.750,-81.625,25.3500,0.0000,0.0000,0
12/02/2002,24.750,-81.625,25.2900,0.0000,0.0000,0
12/03/2002,24.750,-81.625,25.2200,0.0000,0.0000,0
